flag	content
$LINE_RIVER_OUTRO_80_TEXT	Gibt es einen besseren Ort für ein Krankenhaus? Komm mit, ich zeig dir den Weg.
$LINE_RIVER_OUTRO_90_CHAR	$RAN
$LINE_RIVER_OUTRO_90_TEXT	Du traust diesem Typen?
$LINE_RIVER_OUTRO_100_CHAR	$MCG
$LINE_RIVER_OUTRO_100_TEXT	Nun, er ist zwar total verrückt, aber er scheint loyal zu sein. Ich kann es mir nicht leisten, mir meine Freunde auszusuchen.
$LINE_RIVER_OUTRO_110_CHAR	$RAN
$LINE_RIVER_OUTRO_110_TEXT	Nein, ich meine nicht den Clown, ich meine den komischen alten Mann.
$LINE_RIVER_OUTRO_120_CHAR	$MCG
$LINE_RIVER_OUTRO_120_TEXT	Wenn er ein Mönch des Ash-Tempels ist, müssen wir uns keine Sorgen machen.
$LINE_RIVER_OUTRO_130_CHAR	$RAN
$LINE_RIVER_OUTRO_130_TEXT	Glaubst du etwa, dein Tempel hat sich nie die H�nde schmutzig gemacht?	
$LINE_RIVER_OUTRO_140_CHAR	$MCG
$LINE_RIVER_OUTRO_140_TEXT	Hey, du musst nicht mitkommen, wenn du ihm nicht traust.	
$LINE_RIVER_OUTRO_150_CHAR	$RAN
$LINE_RIVER_OUTRO_150_TEXT	Und damit die Chance vertun, mit dir zu fliehen? Ich nähm's mit dem gesamten Ash-Königreich auf, wenn es bedeutete, aus diesem Höllenloch zu kommen.
$LINE_RIVER_OUTRO_160_CHAR	$RAN
$LINE_RIVER_OUTRO_160_TEXT	Aber - pass auf dich auf, okay?
$SCENE_RANGER_TOWN_INTRO_TITLE	Aufbruch
$LINE_RANGER_TOWN_INTRO_00_CHAR	$RAN
$LINE_RANGER_TOWN_INTRO_00_TEXT	*Hey, $MCG, wenn wir es bis zum Kloster schaffen wollen, brauchen wir glaube ich mehr Leute.
$LINE_RANGER_TOWN_INTRO_10_CHAR	$MCG
$LINE_RANGER_TOWN_INTRO_10_TEXT	*Nun, wir haben $BER.
$LINE_RANGER_TOWN_INTRO_20_CHAR	$RAN
$LINE_RANGER_TOWN_INTRO_20_TEXT	Ich meine ... GESCHEITE Leute.
$LINE_RANGER_TOWN_INTRO_30_CHAR	$RAN
$LINE_RANGER_TOWN_INTRO_30_TEXT	Leute, auf die man sich in einem Kampf verlassen kann.
$LINE_RANGER_TOWN_INTRO_40_CHAR	$RAN
$LINE_RANGER_TOWN_INTRO_40_TEXT	Leute, die Rüstung tragen.
$LINE_RANGER_TOWN_INTRO_50_CHAR	$BER
$LINE_RANGER_TOWN_INTRO_50_TEXT	Was, und dabei diesen herrlichen Körper verdecken?
$LINE_RANGER_TOWN_INTRO_60_CHAR	$RAN
$LINE_RANGER_TOWN_INTRO_60_TEXT	Ja ... Lasst uns einfach Verstärkung anheuern.
$LINE_RANGER_TOWN_INTRO_70_CHAR	$BER
$LINE_RANGER_TOWN_INTRO_70_TEXT	Was? Ich bin alles, was wir brauchen! Ich habe den Körper eines Bronzegottes!
$LINE_RANGER_TOWN_INTRO_80_CHAR	$RAN
$LINE_RANGER_TOWN_INTRO_80_TEXT	... und das Hirn eines betrunkenen Wiesels.
$LINE_RANGER_TOWN_INTRO_90_CHAR	$BER
$LINE_RANGER_TOWN_INTRO_90_TEXT	... eines betrunkenen Wiesel-GOTTS!
$SCENE_RANGER_TOWN_FIGHT_INTRO_TITLE	Belagert
$LINE_RANGER_TOWN_FIGHT_INTRO_00_CHAR	$MCG
$LINE_RANGER_TOWN_FIGHT_INTRO_00_TEXT	Sie haben uns gefunden! Die Stadt wird angegriffen!	
$LINE_RANGER_TOWN_FIGHT_INTRO_10_CHAR	OZIMAL
$LINE_RANGER_TOWN_FIGHT_INTRO_10_TEXT	Wachen, startet den Angriff!
$LINE_RANGER_TOWN_FIGHT_INTRO_20_CHAR	OZIMAL
$LINE_RANGER_TOWN_FIGHT_INTRO_20_TEXT	Sie ist ein Vermögen wert! Ich möchte sie lebendig!
$LINE_RANGER_TOWN_FIGHT_INTRO_30_CHAR	OZIMAL
$LINE_RANGER_TOWN_FIGHT_INTRO_30_TEXT	Niemand sonst ist wichtig.	
$LINE_RANGER_TOWN_FIGHT_INTRO_40_CHAR	OZIMAL
$LINE_RANGER_TOWN_FIGHT_INTRO_40_TEXT	Macht die Wiedergänger los!
$SCENE_RANGER_TOWN_FIGHT_OUTRO_TITLE	Verstärkungen
$LINE_RANGER_TOWN_FIGHT_OUTRO_00_CHAR	OZIMAL
$LINE_RANGER_TOWN_FIGHT_OUTRO_00_TEXT	Was, die ganze Stadt tot und nicht ein einziger Häftling gefangen?!
$LINE_RANGER_TOWN_FIGHT_OUTRO_10_CHAR	GUARD
$LINE_RANGER_TOWN_FIGHT_OUTRO_10_TEXT	Herr, wir haben nicht genügend Wiedergänger, um fortzufahren.
$LINE_RANGER_TOWN_FIGHT_OUTRO_20_CHAR	OZIMAL
$LINE_RANGER_TOWN_FIGHT_OUTRO_20_TEXT	Denkst du, das weiß ich nicht? Geh mir aus den Augen!
$LINE_RANGER_TOWN_FIGHT_OUTRO_30_CHAR	OZIMAL
$LINE_RANGER_TOWN_FIGHT_OUTRO_30_TEXT	Unfähige Trottel.
$LINE_RANGER_TOWN_FIGHT_OUTRO_40_CHAR	MANN IN ROT
$LINE_RANGER_TOWN_FIGHT_OUTRO_40_TEXT	Du kannst nicht zulassen, dass sie entfliehen.
$LINE_RANGER_TOWN_FIGHT_OUTRO_50_CHAR	OZIMAL
$LINE_RANGER_TOWN_FIGHT_OUTRO_50_TEXT	Was kann ich schon machen? Meine Wiedergänger sind dezimiert.
$LINE_RANGER_TOWN_FIGHT_OUTRO_60_CHAR	OZIMAL
$LINE_RANGER_TOWN_FIGHT_OUTRO_60_TEXT	Wir haben nicht genügend Truppen, um fortzufahren.
$LINE_RANGER_TOWN_FIGHT_OUTRO_70_CHAR	MANN IN ROT
$LINE_RANGER_TOWN_FIGHT_OUTRO_70_TEXT	Schau dich um. Was siehst du?
$LINE_RANGER_TOWN_FIGHT_OUTRO_80_CHAR	OZIMAL
$LINE_RANGER_TOWN_FIGHT_OUTRO_80_TEXT	Ich sehe Dutzende Leichen, nicht eine davon gehört zu unserer Beute.
$LINE_RANGER_TOWN_FIGHT_OUTRO_90_CHAR	MANN IN ROT
$LINE_RANGER_TOWN_FIGHT_OUTRO_90_TEXT	Setze die Verfolgung fort.
$LINE_RANGER_TOWN_FIGHT_OUTRO_100_CHAR	MANN IN ROT
$LINE_RANGER_TOWN_FIGHT_OUTRO_100_TEXT	Wir haben all die Verstärkung, die wir brauchen.
$SCENE_2_2_INTRO_TITLE	Alte Freunde, neue Feinde
$LINE_2_2_INTRO_00_CHAR	$RAN
$LINE_2_2_INTRO_00_TEXT	Halt, da vorne sind ein paar Leute auf der Straße.
$LINE_2_2_INTRO_10_CHAR	$RAN
$LINE_2_2_INTRO_10_TEXT	Könnten das mehr Waldläufer sein ...?
$LINE_2_2_INTRO_20_CHAR	$RAN
$LINE_2_2_INTRO_20_TEXT	Andere müssen noch aus dem Dorf geflohen sein!
$LINE_2_2_INTRO_30_CHAR	$RAN
$LINE_2_2_INTRO_30_TEXT	Warte ... irgendwas stimmt hier nicht.
$LINE_2_2_INTRO_40_CHAR	WIEDERGÄNGER
$LINE_2_2_INTRO_40_TEXT	HSSSSKKKH...
$LINE_2_2_INTRO_50_CHAR	$RAN
$LINE_2_2_INTRO_50_TEXT	Wir werden angegriffen!
$SCENE_2_2_OUTRO_TITLE	In nur einem Tag
$LINE_2_2_OUTRO_00_CHAR	$MCG
$LINE_2_2_OUTRO_00_TEXT	Diese Wiedergänger ...
$LINE_2_2_OUTRO_10_CHAR	$RAN
$LINE_2_2_OUTRO_10_TEXT	Sie gehörten zum Dorf.
$LINE_2_2_OUTRO_20_CHAR	$MCG
$LINE_2_2_OUTRO_20_TEXT	Du glaubst, jeder dort wurde ... verwandelt?
$LINE_2_2_OUTRO_30_CHAR	$RAN
$LINE_2_2_OUTRO_30_TEXT	Jeder dort hätte gegen die Seuche immun sein sollen. Alle Überlebenden hatten sie bereits.
$LINE_2_2_OUTRO_40_CHAR	$MCG
$LINE_2_2_OUTRO_40_TEXT	Ich denke nicht, dass sie sich von sich aus verwandelten.
$LINE_2_2_OUTRO_50_CHAR	$RAN
$LINE_2_2_OUTRO_50_TEXT	Der Mann in Rot ...
$SCENE_CARAVAN_TOWN_INTRO_TITLE	Der Große ist Blinky
$LINE_CARAVAN_TOWN_INTRO_00_CHAR	$MCG
$LINE_CARAVAN_TOWN_INTRO_00_TEXT	Ich denke, wir haben sie abgehängt!
$LINE_CARAVAN_TOWN_INTRO_10_CHAR	$BER
$LINE_CARAVAN_TOWN_INTRO_10_TEXT	Och Mensch, und ich brauche nur noch drei weitere Wiedergängerschädel, um meine Halskette fertig zu kriegen.
$LINE_CARAVAN_TOWN_INTRO_20_CHAR	$BER
$LINE_CARAVAN_TOWN_INTRO_20_TEXT	Schaut sie euch an!
$LINE_CARAVAN_TOWN_INTRO_30_CHAR	$BER
$LINE_CARAVAN_TOWN_INTRO_30_TEXT	Ich nenne den Großen Blinky und den Kleinen hier Mister Zahn.
$LINE_CARAVAN_TOWN_INTRO_40_CHAR	$MCG
$LINE_CARAVAN_TOWN_INTRO_40_TEXT	*Das ist... ernsthaft verst�rend, $BER...	
$LINE_CARAVAN_TOWN_INTRO_50_CHAR	$RAN
$LINE_CARAVAN_TOWN_INTRO_50_TEXT	*$MCG, dort ist eine kleine Nomaden-Karawane, die uns Vorräte anbietet - natürlich nur, wenn der Preis stimmt.
$LINE_CARAVAN_TOWN_INTRO_60_CHAR	$RAN
$LINE_CARAVAN_TOWN_INTRO_60_TEXT	Stellt sich raus, dass der Anführer ein Cousin zweiten Grades der fünften Frau meines Großvaters war, sodass ich uns einige echt gute Rabatte erfeilschen konnte.
$LINE_CARAVAN_TOWN_INTRO_70_CHAR	$RAN
$LINE_CARAVAN_TOWN_INTRO_70_TEXT	Ich empfehle, wir legen Vorräte an, solang wir können.
$SCENE_CARAVAN_TOWN_OUTRO_TITLE	Geschenk eines Freundes
$LINE_CARAVAN_TOWN_OUTRO_00_CHAR	NOMADE
$LINE_CARAVAN_TOWN_OUTRO_00_TEXT	*Hallo Fremde! Du hörst nicht zufällig auf den Namen $MCG, oder?
$LINE_CARAVAN_TOWN_OUTRO_10_CHAR	$MCG
$LINE_CARAVAN_TOWN_OUTRO_10_TEXT	Ja?
$LINE_CARAVAN_TOWN_OUTRO_20_CHAR	NOMADE
$LINE_CARAVAN_TOWN_OUTRO_20_TEXT	Hervortastisch!
$LINE_CARAVAN_TOWN_OUTRO_30_CHAR	NOMADE
$LINE_CARAVAN_TOWN_OUTRO_30_TEXT	Vor ein paar Tagen machte dieser alte Mann Halt.
$LINE_CARAVAN_TOWN_OUTRO_40_CHAR	NOMADE
$LINE_CARAVAN_TOWN_OUTRO_40_TEXT	Er meinte, du folgtest ihm und bat mich, dir dieses Dingensbummens zu geben.
$LINE_CARAVAN_TOWN_OUTRO_50_CHAR	NOMADE
$LINE_CARAVAN_TOWN_OUTRO_50_TEXT	Er meinte, es helfe dir auf deinem Weg.
$LINE_CARAVAN_TOWN_OUTRO_60_CHAR	NOMADE
$LINE_CARAVAN_TOWN_OUTRO_60_TEXT	Er war ein klitzekleines bisschen komisch, wenn du mich fragst.
$LINE_CARAVAN_TOWN_OUTRO_70_CHAR	NOMADE
$LINE_CARAVAN_TOWN_OUTRO_70_TEXT	Aber jeder, der kostenloses Pergament verteilt wirkt auf mich total okay!	
$LINE_CARAVAN_TOWN_OUTRO_80_CHAR	NOMADE
$LINE_CARAVAN_TOWN_OUTRO_80_TEXT	Ich kann einfach nicht genug von dem Zeug kriegen.
$LINE_CARAVAN_TOWN_OUTRO_90_CHAR	NOMADE
$LINE_CARAVAN_TOWN_OUTRO_90_TEXT	Es ist köstlich!
$LINE_CARAVAN_TOWN_OUTRO_100_CHAR	$MCG
$LINE_CARAVAN_TOWN_OUTRO_100_TEXT	Vielen Dank, Freund.
$SCENE_MONASTERY_GATES_INTRO_TITLE	Die Tore des Klosters
$LINE_MONASTERY_GATES_INTRO_00_CHAR	$BER
$LINE_MONASTERY_GATES_INTRO_00_TEXT	Da sind wir: das Gebetshaus der siebten Abteilung der Seleni!	
$LINE_MONASTERY_GATES_INTRO_10_CHAR	$MCG
$LINE_MONASTERY_GATES_INTRO_10_TEXT	Das ist das Kloster?
$LINE_MONASTERY_GATES_INTRO_20_CHAR	$BER
$LINE_MONASTERY_GATES_INTRO_20_TEXT	Was, hast du etwas anderes erwartet?
$LINE_MONASTERY_GATES_INTRO_30_CHAR	$MCG
$LINE_MONASTERY_GATES_INTRO_30_TEXT	Ich dachte nur, es wäre eher wie die Königlichen Tempel in Ash.
$LINE_MONASTERY_GATES_INTRO_40_CHAR	$BER
$LINE_MONASTERY_GATES_INTRO_40_TEXT	Nun, ich kann wie in einem Chor grölen, wen du dich dann templischer fühlst.
$LINE_MONASTERY_GATES_INTRO_50_CHAR	$BER
$LINE_MONASTERY_GATES_INTRO_50_TEXT	OOOOOooooooOOOOOoooaaaaAAAAAHHHaaah
$LINE_MONASTERY_GATES_INTRO_60_CHAR	$MCG
$LINE_MONASTERY_GATES_INTRO_60_TEXT	Es sieht einfach eher nach einer Festung als nach einem Tempel aus.
$LINE_MONASTERY_GATES_INTRO_70_CHAR	MANN IN ROT
$LINE_MONASTERY_GATES_INTRO_70_TEXT	Das stimmt, wegen der vielen Gefahren innerhalb der Grube.
$LINE_MONASTERY_GATES_INTRO_80_CHAR	$MCG
$LINE_MONASTERY_GATES_INTRO_80_TEXT	Du!
$LINE_MONASTERY_GATES_INTRO_90_CHAR	MANN IN ROT
$LINE_MONASTERY_GATES_INTRO_90_TEXT	Du denkst, der hinter diesen Mauern sitzende alte Narr kann dich retten?
$LINE_MONASTERY_GATES_INTRO_100_CHAR	MANN IN ROT
$LINE_MONASTERY_GATES_INTRO_100_TEXT	Du bist abgeschnitten. Das Kloster könnte in den entferntesten Gegenden des Quaid-Reichs liegen, so viel, wie es dir bringen wird.
$LINE_MONASTERY_GATES_INTRO_110_CHAR	MANN IN ROT
$LINE_MONASTERY_GATES_INTRO_110_TEXT	Wiedergänger, metzelt sie nieder!
$SCENE_MONASTERY_GATES_OUTRO_TITLE	Hinter freundlichen Mauern
$LINE_MONASTERY_GATES_OUTRO_00_CHAR	SELTSAMER ALTER MANN
$LINE_MONASTERY_GATES_OUTRO_00_TEXT	Das Tor ist offen! Schnell, bevor sie sich wieder sammeln können!
$LINE_MONASTERY_GATES_OUTRO_10_CHAR	$MCG
$LINE_MONASTERY_GATES_OUTRO_10_TEXT	Alle Mann in das Kloster!
$LINE_MONASTERY_GATES_OUTRO_20_CHAR	$MCG
$LINE_MONASTERY_GATES_OUTRO_20_TEXT	Wieder einmal verdanken wir Euch unsere Leben, ehrhafter Ältester.
$LINE_MONASTERY_GATES_OUTRO_30_CHAR	SELTSAMER ALTER MANN
$LINE_MONASTERY_GATES_OUTRO_30_TEXT	Ich sorge für mich so wie für andere.
$LINE_MONASTERY_GATES_OUTRO_40_CHAR	SELTSAMER ALTER MANN
$LINE_MONASTERY_GATES_OUTRO_40_TEXT	Ihr seid euch Eurer eigenen Wichtigkeit nicht bewusst.
$LINE_MONASTERY_GATES_OUTRO_50_CHAR	SELTSAMER ALTER MANN
$LINE_MONASTERY_GATES_OUTRO_50_TEXT	Jemand, der in ihre Welt reisen kann ...
$LINE_MONASTERY_GATES_OUTRO_60_CHAR	$MCG
$LINE_MONASTERY_GATES_OUTRO_60_TEXT	Wenn ihr mir irgendwelche Ereignisse der letzten Woche erklären könnt, bitte -
$LINE_MONASTERY_GATES_OUTRO_70_CHAR	SELTSAMER ALTER MANN
$LINE_MONASTERY_GATES_OUTRO_70_TEXT	Es gibt viel zu sagen, aber wir haben kaum Zeit.
$LINE_MONASTERY_GATES_OUTRO_80_CHAR	SELTSAMER ALTER MANN
$LINE_MONASTERY_GATES_OUTRO_80_TEXT	Die feindliche Armee wartet noch immer an unseren Toren.
$LINE_MONASTERY_GATES_OUTRO_90_CHAR	$MCG
$LINE_MONASTERY_GATES_OUTRO_90_TEXT	Sagt mir zumindest: wem verdanke ich mein Leben?
$SCENE_MONASTERY_SIEGE_INTRO_TITLE	Belagerung
$LINE_MONASTERY_SIEGE_INTRO_00_CHAR	OZIMAL
$LINE_MONASTERY_SIEGE_INTRO_00_TEXT	Genug!
$LINE_MONASTERY_SIEGE_INTRO_10_CHAR	OZIMAL
$LINE_MONASTERY_SIEGE_INTRO_10_TEXT	Meine Wiedergänger sind zerstört.
$LINE_MONASTERY_SIEGE_INTRO_20_CHAR	OZIMAL
$LINE_MONASTERY_SIEGE_INTRO_20_TEXT	Und ich werde nicht meine Männer schicken, um diese Klostermauer zu stürmen.
$LINE_MONASTERY_SIEGE_INTRO_30_CHAR	MANN IN ROT
$LINE_MONASTERY_SIEGE_INTRO_30_TEXT	Das ist genau das, was du machen wirst.	
$LINE_MONASTERY_SIEGE_INTRO_40_CHAR	OZIMAL
$LINE_MONASTERY_SIEGE_INTRO_40_TEXT	Nein, mein Freund, wir sind hier fertig. Verflucht seist du! Dieser Handel mit dir hat mich ein Vermögen gekostet.
$LINE_MONASTERY_SIEGE_INTRO_50_CHAR	MANN IN ROT
$LINE_MONASTERY_SIEGE_INTRO_50_TEXT	Er wird dich sogar noch ein bisschen mehr kosten.
$LINE_MONASTERY_SIEGE_INTRO_60_CHAR	OZIMAL
$LINE_MONASTERY_SIEGE_INTRO_60_TEXT	AAAAAGGGHHHH!
$LINE_MONASTERY_SIEGE_INTRO_70_CHAR	OZIMAL
$LINE_MONASTERY_SIEGE_INTRO_70_TEXT	MEIin ... HeRr ... iHHr ... wÜNscHt ...?
$LINE_MONASTERY_SIEGE_INTRO_80_CHAR	MANN IN ROT
$LINE_MONASTERY_SIEGE_INTRO_80_TEXT	Meine Kinder, ich habe eine Aufgabe für euch ...
$SCENE_MONASTERY_SIEGE_OUTRO_TITLE	Omen
$LINE_MONASTERY_SIEGE_OUTRO_00_CHAR	$HEA
$LINE_MONASTERY_SIEGE_OUTRO_00_TEXT	Der Rest ihrer Truppen ist besiegt.
$LINE_MONASTERY_SIEGE_OUTRO_10_CHAR	$HEA
$LINE_MONASTERY_SIEGE_OUTRO_10_TEXT	Momentan sind wir frei.
$LINE_MONASTERY_SIEGE_OUTRO_20_CHAR	STIMME
$LINE_MONASTERY_SIEGE_OUTRO_20_TEXT	Es ist nicht vorbei, Freund.
$LINE_MONASTERY_SIEGE_OUTRO_30_CHAR	$MCG
$LINE_MONASTERY_SIEGE_OUTRO_30_TEXT	Was war das?
$LINE_MONASTERY_SIEGE_OUTRO_40_CHAR	$HEA
$LINE_MONASTERY_SIEGE_OUTRO_40_TEXT	Jetzt erledigen deine toten Diener auch das Sprechen f�r dich und nicht nur das K�mpfen?	
$LINE_MONASTERY_SIEGE_OUTRO_50_CHAR	MANN IN ROT
$LINE_MONASTERY_SIEGE_OUTRO_50_TEXT	Jetzt siehst du, dass ich nicht aufgehalten werden kann.
$LINE_MONASTERY_SIEGE_OUTRO_60_CHAR	MANN IN ROT
$LINE_MONASTERY_SIEGE_OUTRO_60_TEXT	Überlass das Mädchen mir und dieses Tempel-Gebäude möge verschont werden.
$LINE_MONASTERY_SIEGE_OUTRO_70_CHAR	$HEA
$LINE_MONASTERY_SIEGE_OUTRO_70_TEXT	Zelemir, der Mann, der du einst warst -
$LINE_MONASTERY_SIEGE_OUTRO_80_CHAR	ZELEMIR
$LINE_MONASTERY_SIEGE_OUTRO_80_TEXT	<LQ>Mann<RQ>, sagst du?	
$LINE_MONASTERY_SIEGE_OUTRO_90_CHAR	ZELEMIR
$LINE_MONASTERY_SIEGE_OUTRO_90_TEXT	Was wei�t DU schon davon, ein <LQ>Mann<RQ> zu sein? Du, der du dem Ende der Welt hinter M�nchskutten und Klostermauern versteckt zusiehst!	
$LINE_MONASTERY_SIEGE_OUTRO_100_CHAR	ZELEMIR
$LINE_MONASTERY_SIEGE_OUTRO_100_TEXT	Du würdest deine Hände in diesem Blutbad unbefleckt lassen?
$LINE_MONASTERY_SIEGE_OUTRO_110_CHAR	ZELEMIR
$LINE_MONASTERY_SIEGE_OUTRO_110_TEXT	Ich habe nicht den Luxus deiner Moral, mein Freund. Ich werde unternehmen, was auch immer nötig ist, um unsere Welt zu retten.
$LINE_MONASTERY_SIEGE_OUTRO_120_CHAR	ZELEMIR
$LINE_MONASTERY_SIEGE_OUTRO_120_TEXT	Koste es, was es wolle.
$LINE_MONASTERY_SIEGE_OUTRO_130_CHAR	$HEA
$LINE_MONASTERY_SIEGE_OUTRO_130_TEXT	Dies? Dies ist Rettung? Der Tod von Millionen? Dieses Blutbad hast du selbst erschaffen!
$LINE_MONASTERY_SIEGE_OUTRO_140_CHAR	ZELEMIR
$LINE_MONASTERY_SIEGE_OUTRO_140_TEXT	Der Tod einiger könnte alle retten. Ein Opfer, das du, wie ich mich erinnere, selbst gebracht hast ...
$LINE_MONASTERY_SIEGE_OUTRO_150_CHAR	ZELEMIR
$LINE_MONASTERY_SIEGE_OUTRO_150_TEXT	... mehrfach.
$LINE_MONASTERY_SIEGE_OUTRO_160_CHAR	$HEA
$LINE_MONASTERY_SIEGE_OUTRO_160_TEXT	Zelemir -
$LINE_MONASTERY_SIEGE_OUTRO_170_CHAR	ZELEMIR
$LINE_MONASTERY_SIEGE_OUTRO_170_TEXT	*Genug. Ich spreche nun mit der $MCG Genannten.
$LINE_MONASTERY_SIEGE_OUTRO_180_CHAR	$MCG
$LINE_MONASTERY_SIEGE_OUTRO_180_TEXT	Was wollt Ihr?
$LINE_MONASTERY_SIEGE_OUTRO_190_CHAR	ZELEMIR
$LINE_MONASTERY_SIEGE_OUTRO_190_TEXT	Du kannst unzählige Leben retten, indem du jetzt kapitulierst.
$LINE_MONASTERY_SIEGE_OUTRO_200_CHAR	ZELEMIR
$LINE_MONASTERY_SIEGE_OUTRO_200_TEXT	Dein Überleben ist zu gefährlich.
$LINE_MONASTERY_SIEGE_OUTRO_210_CHAR	ZELEMIR
$LINE_MONASTERY_SIEGE_OUTRO_210_TEXT	Komm mit mir und du wirst Tausende, vielleicht sogar Millionen von Leben retten.
$LINE_MONASTERY_SIEGE_OUTRO_220_CHAR	$HEA
$LINE_MONASTERY_SIEGE_OUTRO_220_TEXT	Der Orden wird niemals jemanden verraten, der sich innerhalb seiner Mauern befindet.
$LINE_MONASTERY_SIEGE_OUTRO_230_CHAR	ZELEMIR
$LINE_MONASTERY_SIEGE_OUTRO_230_TEXT	Also gut.
$LINE_MONASTERY_SIEGE_OUTRO_240_CHAR	ZELEMIR
$LINE_MONASTERY_SIEGE_OUTRO_240_TEXT	Lebt wohl, mein Freund. Ich werde zurückkommen.
$SCENE_MONASTERY_TOWN_OUTRO_TITLE	Die Getriebenen und die<N>Gejagten
$NARR_MONASTERY_TOWN_OUTRO_00_TEXT	AKT III
$NARR_MONASTERY_TOWN_OUTRO_00_SUB_TEXT	*Das Zahnrad verachtet den Hebel nicht, noch das Gewicht die Kette, sondern jeder Teil arbeitet harmonisch zusammen, um der Idee seines Schöpfers zu entsprechen.
$NARR_MONASTERY_TOWN_OUTRO_00_SUB_SUB_TEXT	*$N$N$N$N$N– Aus dem Zweiten Brief Selinadts an die Sieben Königreiche
$LINE_MONASTERY_TOWN_OUTRO_00_CHAR	$MCG
$LINE_MONASTERY_TOWN_OUTRO_00_TEXT	Ich kann immer noch nicht ganz verstehen, dass Leichen das tun können ...
$LINE_MONASTERY_TOWN_OUTRO_10_CHAR	$HEA
$LINE_MONASTERY_TOWN_OUTRO_10_TEXT	Die Körper sind bloß Gefäße für den Geist, der in ihnen lebt.
$LINE_MONASTERY_TOWN_OUTRO_20_CHAR	$HEA
$LINE_MONASTERY_TOWN_OUTRO_20_TEXT	Die andere Welt, in die Ihr reist - die Geisterwelt - ermöglicht euch das Wesen zu schlagen, statt nur des körperlichen Wirts.
$LINE_MONASTERY_TOWN_OUTRO_30_CHAR	$MCG
$LINE_MONASTERY_TOWN_OUTRO_30_TEXT	Aber welcher Geist treibt sie?
$LINE_MONASTERY_TOWN_OUTRO_40_CHAR	$MCG
$LINE_MONASTERY_TOWN_OUTRO_40_TEXT	Zelemir?
$LINE_MONASTERY_TOWN_OUTRO_50_CHAR	$HEA
$LINE_MONASTERY_TOWN_OUTRO_50_TEXT	... Ja. Durch unbekannte Macht füllt er die Körper der Toten mit seinem Willen ...
$LINE_MONASTERY_TOWN_OUTRO_60_CHAR	$HEA
$LINE_MONASTERY_TOWN_OUTRO_60_TEXT	Um seine eigenen dunklen Ziele zu verfolgen.
$LINE_MONASTERY_TOWN_OUTRO_70_CHAR	$HEA
$LINE_MONASTERY_TOWN_OUTRO_70_TEXT	*Es gibt viele Sachen, die ich dir erzählen muss, $MCG.
$LINE_MONASTERY_TOWN_OUTRO_80_CHAR	$HEA
$LINE_MONASTERY_TOWN_OUTRO_80_TEXT	... Aber uns läuft die Zeit davon. Ich sollte erst fortfahren, wenn wir sicher außerhalb dieser Mauern sind.
$SCENE_3_1_INTRO_TITLE	Rauch in der Ferne
$LINE_3_1_INTRO_00_CHAR	$MCG
$LINE_3_1_INTRO_00_TEXT	Ich muss Euch Mönchen für all das, was Ihr für uns getan habt, meine Dankbarkeit aussprechen. Ich erwartete von Niemandem Hilfe für die Seuchenopfer hier.
$LINE_3_1_INTRO_10_CHAR	$HEA
$LINE_3_1_INTRO_10_TEXT	Die Ordnung wieder aus Chaos herzustellen war immer die Berufung der Selini. Wir reisen zu einem unserer Krankenhäuser in der Nähe.
$LINE_3_1_INTRO_20_CHAR	$MCG
$LINE_3_1_INTRO_20_TEXT	Ihr glaubt, wir werden dort sicher sein?
$LINE_3_1_INTRO_30_CHAR	$HEA
$LINE_3_1_INTRO_30_TEXT	Nein, aber einer der Patienten könnte ein sehr starker Verbündeter sein.
$LINE_3_1_INTRO_40_CHAR	$HEA
$LINE_3_1_INTRO_40_TEXT	Ihr seid nicht die Einzige, die vom Rande des Todes mit seltsamen, neuen Fähigkeiten wiederkehrte.
$LINE_3_1_INTRO_50_CHAR	$MCG
$LINE_3_1_INTRO_50_TEXT	Ältester, ist das Rauch in der Ferne?
$LINE_3_1_INTRO_60_CHAR	$HEA
$LINE_3_1_INTRO_60_TEXT	Das Krankenhaus! Etwas stimmt nicht!
$LINE_3_1_INTRO_70_CHAR	$HEA
$LINE_3_1_INTRO_70_TEXT	Wir müssen uns beeilen!
$SCENE_3_1_OUTRO_TITLE	Ein neuer Verbündeter
$LINE_3_1_OUTRO_00_CHAR	$HEA
$LINE_3_1_OUTRO_00_TEXT	Das ist der Letzte von ihnen.
$LINE_3_1_OUTRO_10_CHAR	PATIENT
$LINE_3_1_OUTRO_10_TEXT	Gut, Euch zu sehen, ehrwürdiger Ältester.
$LINE_3_1_OUTRO_20_CHAR	$HEA
$LINE_3_1_OUTRO_20_TEXT	Wie steht es um das Krankenhaus?
$LINE_3_1_OUTRO_30_CHAR	PATIENT
$LINE_3_1_OUTRO_30_TEXT	Das ist die vierte Attacke in vier Tagen.
$LINE_3_1_OUTRO_40_CHAR	$HEA
$LINE_3_1_OUTRO_40_TEXT	Und die Patienten?
$LINE_3_1_OUTRO_50_CHAR	PATIENT
$LINE_3_1_OUTRO_50_TEXT	Alle leben noch.
$LINE_3_1_OUTRO_60_CHAR	PATIENT
$LINE_3_1_OUTRO_60_TEXT	Die Feinde wurden immer wie räudige Köter besiegt.
$LINE_3_1_OUTRO_70_CHAR	$HEA
$LINE_3_1_OUTRO_70_TEXT	Noch immer so kampfeslustig wie eh und je, wie ich sehe.	
$LINE_3_1_OUTRO_80_CHAR	$HEA
