flag	content
$LINE_RANGER_TOWN_INTRO_00_TEXT	*Poslouchej, jestli se máme dostat až do kláštera, myslím, že budeme potřebovat posily.
$LINE_RANGER_TOWN_INTRO_10_CHAR	$MCG
$LINE_RANGER_TOWN_INTRO_10_TEXT	*No, $BER by měl stačit, ne?.
$LINE_RANGER_TOWN_INTRO_20_CHAR	$RAN
$LINE_RANGER_TOWN_INTRO_20_TEXT	Myslím posily, co to mají v hlavě v pořádku.
$LINE_RANGER_TOWN_INTRO_30_CHAR	$RAN
$LINE_RANGER_TOWN_INTRO_30_TEXT	Někoho, na koho se můžeš spolehnout v boji.
$LINE_RANGER_TOWN_INTRO_40_CHAR	$RAN
$LINE_RANGER_TOWN_INTRO_40_TEXT	Někoho, kdo nosí brnění.
$LINE_RANGER_TOWN_INTRO_50_CHAR	$BER
$LINE_RANGER_TOWN_INTRO_50_TEXT	Proč? Aby schovával svoje namakaný tělo?
$LINE_RANGER_TOWN_INTRO_60_CHAR	$RAN
$LINE_RANGER_TOWN_INTRO_60_TEXT	Jo. Pojďte někoho najmout.
$LINE_RANGER_TOWN_INTRO_70_CHAR	$BER
$LINE_RANGER_TOWN_INTRO_70_TEXT	Co? Nikoho dalšího nepotřebujeme! Mám tělo jako bronzový bůh!
$LINE_RANGER_TOWN_INTRO_80_CHAR	$RAN
$LINE_RANGER_TOWN_INTRO_80_TEXT	... a mozek jako ožralá veverka.
$LINE_RANGER_TOWN_INTRO_90_CHAR	$BER
$LINE_RANGER_TOWN_INTRO_90_TEXT	... jako ožralý BŮH veverek!
$SCENE_RANGER_TOWN_FIGHT_INTRO_TITLE	V obležení
$LINE_RANGER_TOWN_FIGHT_INTRO_00_CHAR	$MCG
$LINE_RANGER_TOWN_FIGHT_INTRO_00_TEXT	Útočí na město!
$LINE_RANGER_TOWN_FIGHT_INTRO_10_CHAR	OZIMAL
$LINE_RANGER_TOWN_FIGHT_INTRO_10_TEXT	Stráže, do útoku!
$LINE_RANGER_TOWN_FIGHT_INTRO_20_CHAR	OZIMAL
$LINE_RANGER_TOWN_FIGHT_INTRO_20_TEXT	Je velmi cenná! Chci ji živou.
$LINE_RANGER_TOWN_FIGHT_INTRO_30_CHAR	OZIMAL
$LINE_RANGER_TOWN_FIGHT_INTRO_30_TEXT	Na ostatních nezáleží.
$LINE_RANGER_TOWN_FIGHT_INTRO_40_CHAR	OZIMAL
$LINE_RANGER_TOWN_FIGHT_INTRO_40_TEXT	Vypusťte Navrátilce!
$SCENE_RANGER_TOWN_FIGHT_OUTRO_TITLE	Posily
$LINE_RANGER_TOWN_FIGHT_OUTRO_00_CHAR	OZIMAL
$LINE_RANGER_TOWN_FIGHT_OUTRO_00_TEXT	Co? Celé město vybité a ani jednoho vězně jste nechytli?!
$LINE_RANGER_TOWN_FIGHT_OUTRO_10_CHAR	STRÁŽ
$LINE_RANGER_TOWN_FIGHT_OUTRO_10_TEXT	Pane, nemáme dost Navrátilců na to, abychom pokračovali.
$LINE_RANGER_TOWN_FIGHT_OUTRO_20_CHAR	OZIMAL
$LINE_RANGER_TOWN_FIGHT_OUTRO_20_TEXT	Myslíš si, že to nevím? Zmiz mi z očí!
$LINE_RANGER_TOWN_FIGHT_OUTRO_30_CHAR	OZIMAL
$LINE_RANGER_TOWN_FIGHT_OUTRO_30_TEXT	Neschopní blbci.
$LINE_RANGER_TOWN_FIGHT_OUTRO_40_CHAR	MUŽ V ČERVENÉM
$LINE_RANGER_TOWN_FIGHT_OUTRO_40_TEXT	Nemůžeš je nechat utéct.
$LINE_RANGER_TOWN_FIGHT_OUTRO_50_CHAR	OZIMAL
$LINE_RANGER_TOWN_FIGHT_OUTRO_50_TEXT	Ale co mám dělat? Moje armáda Navrátilců je zdecimovaná.
$LINE_RANGER_TOWN_FIGHT_OUTRO_60_CHAR	OZIMAL
$LINE_RANGER_TOWN_FIGHT_OUTRO_60_TEXT	Nemáme dost bojovníků.
$LINE_RANGER_TOWN_FIGHT_OUTRO_70_CHAR	MUŽ V ČERVENÉM
$LINE_RANGER_TOWN_FIGHT_OUTRO_70_TEXT	Podívej se kolem sebe. Co vidíš?
$LINE_RANGER_TOWN_FIGHT_OUTRO_80_CHAR	OZIMAL
$LINE_RANGER_TOWN_FIGHT_OUTRO_80_TEXT	Spousty mrtvol, ale ani jeden z těch, které pronásledujeme!
$LINE_RANGER_TOWN_FIGHT_OUTRO_90_CHAR	MUŽ V ČERVENÉM
$LINE_RANGER_TOWN_FIGHT_OUTRO_90_TEXT	Pokračuj v pronásledování.
$LINE_RANGER_TOWN_FIGHT_OUTRO_100_CHAR	MUŽ V ČERVENÉM
$LINE_RANGER_TOWN_FIGHT_OUTRO_100_TEXT	Všechny posily, které potřebujeme, máme tady.
$SCENE_2_2_INTRO_TITLE	Staří přátelé, noví nepřátelé
$LINE_2_2_INTRO_00_CHAR	$RAN
$LINE_2_2_INTRO_00_TEXT	Stůjte, támhle na cestě někdo je.
$LINE_2_2_INTRO_10_CHAR	$RAN
$LINE_2_2_INTRO_10_TEXT	Že by to byli další lovci?
$LINE_2_2_INTRO_20_CHAR	$RAN
$LINE_2_2_INTRO_20_TEXT	Někdo z vesnice se určitě zachránil!
$LINE_2_2_INTRO_30_CHAR	$RAN
$LINE_2_2_INTRO_30_TEXT	Moment... něco není v pořádku!
$LINE_2_2_INTRO_40_CHAR	NAVRÁTILEC
$LINE_2_2_INTRO_40_TEXT	HSSSSKKKH...
$LINE_2_2_INTRO_50_CHAR	$RAN
$LINE_2_2_INTRO_50_TEXT	Zase na nás útočí!
$SCENE_2_2_OUTRO_TITLE	Náročný den
$LINE_2_2_OUTRO_00_CHAR	$MCG
$LINE_2_2_OUTRO_00_TEXT	Tihle Navrátilci...
$LINE_2_2_OUTRO_10_CHAR	$RAN
$LINE_2_2_OUTRO_10_TEXT	Byli z vesnice.
$LINE_2_2_OUTRO_20_CHAR	$MCG
$LINE_2_2_OUTRO_20_TEXT	Myslíš, že se úplně všichni ... přeměnili?
$LINE_2_2_OUTRO_30_CHAR	$RAN
$LINE_2_2_OUTRO_30_TEXT	Všichni měli být imunní - už mor měli a přežili..
$LINE_2_2_OUTRO_40_CHAR	$MCG
$LINE_2_2_OUTRO_40_TEXT	Nemyslím, že by se přeměnili sami od sebe.
$LINE_2_2_OUTRO_50_CHAR	$RAN
$LINE_2_2_OUTRO_50_TEXT	Ten muž v červeném...
$SCENE_CARAVAN_TOWN_INTRO_TITLE	Říkám tomu velkému Flek
$LINE_CARAVAN_TOWN_INTRO_00_CHAR	$MCG
$LINE_CARAVAN_TOWN_INTRO_00_TEXT	Myslím, že jsme je setřásli!
$LINE_CARAVAN_TOWN_INTRO_10_CHAR	$BER
$LINE_CARAVAN_TOWN_INTRO_10_TEXT	Škoda, už mi chyběly jen tři lebky, abych dokončil svůj náhrdelník!
$LINE_CARAVAN_TOWN_INTRO_20_CHAR	$BER
$LINE_CARAVAN_TOWN_INTRO_20_TEXT	Koukejte!
$LINE_CARAVAN_TOWN_INTRO_30_CHAR	$BER
$LINE_CARAVAN_TOWN_INTRO_30_TEXT	Tomu velkému říkám Flek, a tady ten malý, to je Pan Zubatec.
$LINE_CARAVAN_TOWN_INTRO_40_CHAR	$MCG
$LINE_CARAVAN_TOWN_INTRO_40_TEXT	*Tohle vážně není normální...
$LINE_CARAVAN_TOWN_INTRO_50_CHAR	$RAN
$LINE_CARAVAN_TOWN_INTRO_50_TEXT	*Objevila jsem malou karavanu nomádů - za odpovídající peníze nám nabídli nějaké zásoby.
$LINE_CARAVAN_TOWN_INTRO_60_CHAR	$RAN
$LINE_CARAVAN_TOWN_INTRO_60_TEXT	Zjistila jsem, že jejich náčelník je druhý bratranec páté ženy mého dědečka, takže jsem mohla vyjednat slušnou slevu.
$LINE_CARAVAN_TOWN_INTRO_70_CHAR	$RAN
$LINE_CARAVAN_TOWN_INTRO_70_TEXT	Měli bychom si nabrat zásob, kolik uneseme.
$SCENE_CARAVAN_TOWN_OUTRO_TITLE	Dar od přítele
$LINE_CARAVAN_TOWN_OUTRO_00_CHAR	NOMÁD
$LINE_CARAVAN_TOWN_OUTRO_00_TEXT	*Hej, cizinko! Nejsi náhodou $MCG?
$LINE_CARAVAN_TOWN_OUTRO_10_CHAR	$MCG
$LINE_CARAVAN_TOWN_OUTRO_10_TEXT	Ano?
$LINE_CARAVAN_TOWN_OUTRO_20_CHAR	NOMÁD
$LINE_CARAVAN_TOWN_OUTRO_20_TEXT	Tak to je fajn!
$LINE_CARAVAN_TOWN_OUTRO_30_CHAR	NOMÁD
$LINE_CARAVAN_TOWN_OUTRO_30_TEXT	Před pár dny se u nás zastavil jeden stařík.
$LINE_CARAVAN_TOWN_OUTRO_40_CHAR	NOMÁD
$LINE_CARAVAN_TOWN_OUTRO_40_TEXT	Říkal, že se tu objevíte, a dal mi pro vás tadyhleto udělátko.
$LINE_CARAVAN_TOWN_OUTRO_50_CHAR	NOMÁD
$LINE_CARAVAN_TOWN_OUTRO_50_TEXT	Že prý vám to na cestě přijde vhod.
$LINE_CARAVAN_TOWN_OUTRO_60_CHAR	NOMÁD
$LINE_CARAVAN_TOWN_OUTRO_60_TEXT	Připadal mi teda krapet divnej.
$LINE_CARAVAN_TOWN_OUTRO_70_CHAR	NOMÁD
$LINE_CARAVAN_TOWN_OUTRO_70_TEXT	Ale kdokoliv, kdo rozdává zadarmo kusy papíru, je pro mne OK!
$LINE_CARAVAN_TOWN_OUTRO_80_CHAR	NOMÁD
$LINE_CARAVAN_TOWN_OUTRO_80_TEXT	Papíru se nemůžu nabažit.
$LINE_CARAVAN_TOWN_OUTRO_90_CHAR	NOMÁD
$LINE_CARAVAN_TOWN_OUTRO_90_TEXT	Je hrozně dobrej!
$LINE_CARAVAN_TOWN_OUTRO_100_CHAR	$MCG
$LINE_CARAVAN_TOWN_OUTRO_100_TEXT	Díky, příteli.
$SCENE_MONASTERY_GATES_INTRO_TITLE	Brány kláštera
$LINE_MONASTERY_GATES_INTRO_00_CHAR	$BER
$LINE_MONASTERY_GATES_INTRO_00_TEXT	Tak jsme tady. Kapitula sedmé větvě Selini!
$LINE_MONASTERY_GATES_INTRO_10_CHAR	$MCG
$LINE_MONASTERY_GATES_INTRO_10_TEXT	Tohle je ten klášter?
$LINE_MONASTERY_GATES_INTRO_20_CHAR	$BER
$LINE_MONASTERY_GATES_INTRO_20_TEXT	No co, čekala jsi něco jiného?
$LINE_MONASTERY_GATES_INTRO_30_CHAR	$MCG
$LINE_MONASTERY_GATES_INTRO_30_TEXT	No, myslela jsem, že to bude trochu podobnější chrámům v Ashi.
$LINE_MONASTERY_GATES_INTRO_40_CHAR	$BER
$LINE_MONASTERY_GATES_INTRO_40_TEXT	No, můžu zkusit zpívat chorály, jestli ti to bude připadat chrámovatější.
$LINE_MONASTERY_GATES_INTRO_50_CHAR	$BER
$LINE_MONASTERY_GATES_INTRO_50_TEXT	OOOOOooooooOOOOOoooaaaaAAAAAHHHaaah
$LINE_MONASTERY_GATES_INTRO_60_CHAR	$MCG
$LINE_MONASTERY_GATES_INTRO_60_TEXT	Vypadá to víc jako pevnost než chrám.
$LINE_MONASTERY_GATES_INTRO_70_CHAR	MUŽ V ČERVENÉM
$LINE_MONASTERY_GATES_INTRO_70_TEXT	Správně, protože v Jámě hrozí mnohem více nebezpečí.
$LINE_MONASTERY_GATES_INTRO_80_CHAR	$MCG
$LINE_MONASTERY_GATES_INTRO_80_TEXT	Ty!
$LINE_MONASTERY_GATES_INTRO_90_CHAR	MUŽ V ČERVENÉM
$LINE_MONASTERY_GATES_INTRO_90_TEXT	Myslíš, že ten starý trouba za zdí tě zachrání?
$LINE_MONASTERY_GATES_INTRO_100_CHAR	MUŽ V ČERVENÉM
$LINE_MONASTERY_GATES_INTRO_100_TEXT	Jste odříznuti. Ten klášter by klidně mohl být v nejvzdálenějším konci Quaidského císařství - asi tak vám bude platný.
$LINE_MONASTERY_GATES_INTRO_110_CHAR	MUŽ V ČERVENÉM
$LINE_MONASTERY_GATES_INTRO_110_TEXT	Navrátilci, na ně!
$SCENE_MONASTERY_GATES_OUTRO_TITLE	Za přátelskými zdmi
$LINE_MONASTERY_GATES_OUTRO_00_CHAR	TAJEMNÝ STARÝ MUŽ
$LINE_MONASTERY_GATES_OUTRO_00_TEXT	Tahle brána je otevřena.! Honem, než se přeskupí!
$LINE_MONASTERY_GATES_OUTRO_10_CHAR	$MCG
$LINE_MONASTERY_GATES_OUTRO_10_TEXT	Všichni honem do kláštera!
$LINE_MONASTERY_GATES_OUTRO_20_CHAR	$MCG
$LINE_MONASTERY_GATES_OUTRO_20_TEXT	Už podruhé vám vděčíme za svoje životy, pane.
$LINE_MONASTERY_GATES_OUTRO_30_CHAR	TAJEMNÝ STARÝ MUŽ
$LINE_MONASTERY_GATES_OUTRO_30_TEXT	Dělám to pro sebe stejně jako pro vás.
$LINE_MONASTERY_GATES_OUTRO_40_CHAR	TAJEMNÝ STARÝ MUŽ
$LINE_MONASTERY_GATES_OUTRO_40_TEXT	Netušíš, jak jsi důležitá.
$LINE_MONASTERY_GATES_OUTRO_50_CHAR	TAJEMNÝ STARÝ MUŽ
$LINE_MONASTERY_GATES_OUTRO_50_TEXT	Někdo, kdo se umí dostat do jejich světa...
$LINE_MONASTERY_GATES_OUTRO_60_CHAR	$MCG
$LINE_MONASTERY_GATES_OUTRO_60_TEXT	Prosím, kdybyste mi mohl vysvětlit události posledního týdne -
$LINE_MONASTERY_GATES_OUTRO_70_CHAR	TAJEMNÝ STARÝ MUŽ
$LINE_MONASTERY_GATES_OUTRO_70_TEXT	Tolik by toho mělo být řečeno a tak málo je času.
$LINE_MONASTERY_GATES_OUTRO_80_CHAR	TAJEMNÝ STARÝ MUŽ
$LINE_MONASTERY_GATES_OUTRO_80_TEXT	Nepřátelská armáda pořád táboří před branami.
$LINE_MONASTERY_GATES_OUTRO_90_CHAR	$MCG
$LINE_MONASTERY_GATES_OUTRO_90_TEXT	Tak mi aspon řekněte, komu vděčím za svůj život?
$SCENE_MONASTERY_SIEGE_INTRO_TITLE	Obléhání
$LINE_MONASTERY_SIEGE_INTRO_00_CHAR	OZIMAL
$LINE_MONASTERY_SIEGE_INTRO_00_TEXT	Dost!
$LINE_MONASTERY_SIEGE_INTRO_10_CHAR	OZIMAL
$LINE_MONASTERY_SIEGE_INTRO_10_TEXT	Moji Navrátilci jsou zničeni.
$LINE_MONASTERY_SIEGE_INTRO_20_CHAR	OZIMAL
$LINE_MONASTERY_SIEGE_INTRO_20_TEXT	A já svoje muže nepošlu na smrt, aby zkusili překonat zdi Kláštera.
$LINE_MONASTERY_SIEGE_INTRO_30_CHAR	MUŽ V ČERVENÉM
$LINE_MONASTERY_SIEGE_INTRO_30_TEXT	To je přesně to, co uděláte.
$LINE_MONASTERY_SIEGE_INTRO_40_CHAR	OZIMAL
$LINE_MONASTERY_SIEGE_INTRO_40_TEXT	Ne, příteli, spolu jsme skončili. Mor na vás. Tenhle váš obchod mě stál úplné jmění.
$LINE_MONASTERY_SIEGE_INTRO_50_CHAR	MUŽ V ČERVENÉM
$LINE_MONASTERY_SIEGE_INTRO_50_TEXT	Bude vás to stát ješte něco.
$LINE_MONASTERY_SIEGE_INTRO_60_CHAR	OZIMAL
$LINE_MONASTERY_SIEGE_INTRO_60_TEXT	AAAAAGGGHHHH!
$LINE_MONASTERY_SIEGE_INTRO_70_CHAR	OZIMAL
$LINE_MONASTERY_SIEGE_INTRO_70_TEXT	Můjj... paane ... co si ... žáádááš?
$LINE_MONASTERY_SIEGE_INTRO_80_CHAR	MUŽ V ČERVENÉM
$LINE_MONASTERY_SIEGE_INTRO_80_TEXT	Děti moje, mám pro vás úkol...
$SCENE_MONASTERY_SIEGE_OUTRO_TITLE	Znamení
$LINE_MONASTERY_SIEGE_OUTRO_00_CHAR	$HEA
$LINE_MONASTERY_SIEGE_OUTRO_00_TEXT	Poslední z nich to vzdali.
$LINE_MONASTERY_SIEGE_OUTRO_10_CHAR	$HEA
$LINE_MONASTERY_SIEGE_OUTRO_10_TEXT	Pro tuto chvíli máme klid.
$LINE_MONASTERY_SIEGE_OUTRO_20_CHAR	HLAS
$LINE_MONASTERY_SIEGE_OUTRO_20_TEXT	Ještě jsme spolu neskončili, příteli.
$LINE_MONASTERY_SIEGE_OUTRO_30_CHAR	$MCG
$LINE_MONASTERY_SIEGE_OUTRO_30_TEXT	Co to bylo?
$LINE_MONASTERY_SIEGE_OUTRO_40_CHAR	$HEA
$LINE_MONASTERY_SIEGE_OUTRO_40_TEXT	To je on. Mluví skrze umírající Navrátilce.
$LINE_MONASTERY_SIEGE_OUTRO_50_CHAR	MUŽ V ČERVENÉM
$LINE_MONASTERY_SIEGE_OUTRO_50_TEXT	Vidíte? Mne prostě nemůžete zastavit.
$LINE_MONASTERY_SIEGE_OUTRO_60_CHAR	MUŽ V ČERVENÉM
$LINE_MONASTERY_SIEGE_OUTRO_60_TEXT	Vydejte mi tu dívku a možná tento chrám ušetřím.
$LINE_MONASTERY_SIEGE_OUTRO_70_CHAR	$HEA
$LINE_MONASTERY_SIEGE_OUTRO_70_TEXT	Zelemire, tys byl kdysi člověkem-
$LINE_MONASTERY_SIEGE_OUTRO_80_CHAR	ZELEMIR
$LINE_MONASTERY_SIEGE_OUTRO_80_TEXT	“Člověkem,” říkáš?
$LINE_MONASTERY_SIEGE_OUTRO_90_CHAR	ZELEMIR
$LINE_MONASTERY_SIEGE_OUTRO_90_TEXT	Co mně TY můžeš říct o bytí “člověkem”, ty, který zpoza klášterní zdi a zpod mnišského roucha sleduješ konec světa!
$LINE_MONASTERY_SIEGE_OUTRO_100_CHAR	ZELEMIR
$LINE_MONASTERY_SIEGE_OUTRO_100_TEXT	Dokázal by ses neumazat v tomhle moři krve?
$LINE_MONASTERY_SIEGE_OUTRO_110_CHAR	ZELEMIR
$LINE_MONASTERY_SIEGE_OUTRO_110_TEXT	Nemůžu si dovolit tvůj luxus moralizování, příteli. Musím udělat, co je třeba, abych zachránil svět.
$LINE_MONASTERY_SIEGE_OUTRO_120_CHAR	ZELEMIR
$LINE_MONASTERY_SIEGE_OUTRO_120_TEXT	Bez ohledu na to, co to bude stát.
$LINE_MONASTERY_SIEGE_OUTRO_130_CHAR	$HEA
$LINE_MONASTERY_SIEGE_OUTRO_130_TEXT	Tohle? Tohle je nějaká záchrana? Smrt miliónů? Tohle moře krve je tvoje vlastní dílo!
$LINE_MONASTERY_SIEGE_OUTRO_140_CHAR	ZELEMIR
$LINE_MONASTERY_SIEGE_OUTRO_140_TEXT	Smrt některých může zachránit celek. Takovou oběť jsi kdysi taky přinesl, jak si vzpomínám...
$LINE_MONASTERY_SIEGE_OUTRO_150_CHAR	ZELEMIR
$LINE_MONASTERY_SIEGE_OUTRO_150_TEXT	... několikrát.
$LINE_MONASTERY_SIEGE_OUTRO_160_CHAR	$HEA
$LINE_MONASTERY_SIEGE_OUTRO_160_TEXT	Zelemire-
$LINE_MONASTERY_SIEGE_OUTRO_170_CHAR	ZELEMIR
$LINE_MONASTERY_SIEGE_OUTRO_170_TEXT	*Dost, teď chci mluvit s tou, co si říká $MCG.
$LINE_MONASTERY_SIEGE_OUTRO_180_CHAR	$MCG
$LINE_MONASTERY_SIEGE_OUTRO_180_TEXT	Co chceš?
$LINE_MONASTERY_SIEGE_OUTRO_190_CHAR	ZELEMIR
$LINE_MONASTERY_SIEGE_OUTRO_190_TEXT	Můžeš zachránit mnoho životů, když se teď vzdáš.
$LINE_MONASTERY_SIEGE_OUTRO_200_CHAR	ZELEMIR
$LINE_MONASTERY_SIEGE_OUTRO_200_TEXT	Jsi příliš nebezpečná na to, abys žila.
$LINE_MONASTERY_SIEGE_OUTRO_210_CHAR	ZELEMIR
$LINE_MONASTERY_SIEGE_OUTRO_210_TEXT	Pojď se mnou a zachráníš tisíce, možná i milióny životů.
$LINE_MONASTERY_SIEGE_OUTRO_220_CHAR	$HEA
$LINE_MONASTERY_SIEGE_OUTRO_220_TEXT	Řád nikdy nezradí nikoho, kdo vstoupil mezi jeho zdi.
$LINE_MONASTERY_SIEGE_OUTRO_230_CHAR	ZELEMIR
$LINE_MONASTERY_SIEGE_OUTRO_230_TEXT	Dobrá, tedy.
$LINE_MONASTERY_SIEGE_OUTRO_240_CHAR	ZELEMIR
$LINE_MONASTERY_SIEGE_OUTRO_240_TEXT	Sbohem, příteli. Vrátím se.
$SCENE_MONASTERY_TOWN_OUTRO_TITLE	Štvaní a lovení
$NARR_MONASTERY_TOWN_OUTRO_00_TEXT	AKT III
$NARR_MONASTERY_TOWN_OUTRO_00_SUB_TEXT	*Kolečko nemá nic proti páce či proti tíze řetězu - každá část pracuje v harmonii s ostatními, aby naplnily plány svého Stvořitele.
$NARR_MONASTERY_TOWN_OUTRO_00_SUB_SUB_TEXT	*$N$N$N$N$N-z druhého dopisu Selinadtova do Sedmi království
$LINE_MONASTERY_TOWN_OUTRO_00_CHAR	$MCG
$LINE_MONASTERY_TOWN_OUTRO_00_TEXT	Pořád se mi těžko věří, že tohle dělají mrtvá těla...
$LINE_MONASTERY_TOWN_OUTRO_10_CHAR	$HEA
$LINE_MONASTERY_TOWN_OUTRO_10_TEXT	Těla jsou pouze nádobami pro duše, které je obývají.
$LINE_MONASTERY_TOWN_OUTRO_20_CHAR	$HEA
$LINE_MONASTERY_TOWN_OUTRO_20_TEXT	Ten druhý svět, do kterého se dostáváš, svět duchovna, ti umožňuje zasáhnout esenci místo jejího fyzického hostitele.
$LINE_MONASTERY_TOWN_OUTRO_30_CHAR	$MCG
$LINE_MONASTERY_TOWN_OUTRO_30_TEXT	Ale jaký duch je pohání?
$LINE_MONASTERY_TOWN_OUTRO_40_CHAR	$MCG
$LINE_MONASTERY_TOWN_OUTRO_40_TEXT	Zelemir?
$LINE_MONASTERY_TOWN_OUTRO_50_CHAR	$HEA
$LINE_MONASTERY_TOWN_OUTRO_50_TEXT	... ano. Pomocí nějaké neznámé síly dokáže přimět těla mrtvých, aby plnila jeho vůli...
$LINE_MONASTERY_TOWN_OUTRO_60_CHAR	$HEA
$LINE_MONASTERY_TOWN_OUTRO_60_TEXT	Aby dosáhl svých temných cílů.
$LINE_MONASTERY_TOWN_OUTRO_70_CHAR	$HEA
$LINE_MONASTERY_TOWN_OUTRO_70_TEXT	*Je spousta věcí, které ti musím říci.
$LINE_MONASTERY_TOWN_OUTRO_80_CHAR	$HEA
$LINE_MONASTERY_TOWN_OUTRO_80_TEXT	... ale teď se čas krátí. Budu pokračovat, až budeme v bezpečí za těmito zdmi.
$SCENE_3_1_INTRO_TITLE	Kouř na obzoru
$LINE_3_1_INTRO_00_CHAR	$MCG
$LINE_3_1_INTRO_00_TEXT	Musím vyjádřit svůj vděk za všechno, co pro nás vaši mniši udělali. Nečekala jsem, že tu někdo pomůže obětem moru.
$LINE_3_1_INTRO_10_CHAR	$HEA
$LINE_3_1_INTRO_10_TEXT	Obnovování pořádku tam, kde zavládl chaos, bylo vždy poslání Selini. Jsme na cestě do nedaleké nemocnice.
$LINE_3_1_INTRO_20_CHAR	$MCG
$LINE_3_1_INTRO_20_TEXT	Myslíte, že tam budeme v bezpečí?
$LINE_3_1_INTRO_30_CHAR	$HEA
$LINE_3_1_INTRO_30_TEXT	Ne, ale jeden z pacientů by se mohl stát tvým mocným spojencem.
$LINE_3_1_INTRO_40_CHAR	$HEA
$LINE_3_1_INTRO_40_TEXT	Nejsi jediná, kdo se z půli cesty navrátila s novými silnými schopnostmi.
$LINE_3_1_INTRO_50_CHAR	$MCG
$LINE_3_1_INTRO_50_TEXT	Otče, není támhle na obzoru kouř?
$LINE_3_1_INTRO_60_CHAR	$HEA
$LINE_3_1_INTRO_60_TEXT	Nemocnice! Něco se muselo stát!
$LINE_3_1_INTRO_70_CHAR	$HEA
$LINE_3_1_INTRO_70_TEXT	Musíme si pospíšit!
$SCENE_3_1_OUTRO_TITLE	Nový spojenec
$LINE_3_1_OUTRO_00_CHAR	$HEA
$LINE_3_1_OUTRO_00_TEXT	To byl poslední.
$LINE_3_1_OUTRO_10_CHAR	PACIENT
$LINE_3_1_OUTRO_10_TEXT	Dobrá práce, otče.
$LINE_3_1_OUTRO_20_CHAR	$HEA
$LINE_3_1_OUTRO_20_TEXT	Jak je na tom nemocnice?
$LINE_3_1_OUTRO_30_CHAR	PACIENT
$LINE_3_1_OUTRO_30_TEXT	Tohle byl čtvrtý útok ve čtyřech dnech.
$LINE_3_1_OUTRO_40_CHAR	$HEA
$LINE_3_1_OUTRO_40_TEXT	A pacienti?
$LINE_3_1_OUTRO_50_CHAR	PACIENT
$LINE_3_1_OUTRO_50_TEXT	Všichni naživu.
$LINE_3_1_OUTRO_60_CHAR	PACIENT
$LINE_3_1_OUTRO_60_TEXT	Hnali jsme nepřítele jako psy.
$LINE_3_1_OUTRO_70_CHAR	$HEA
$LINE_3_1_OUTRO_70_TEXT	Pořád stejně bojovná, koukám.
$LINE_3_1_OUTRO_80_CHAR	$HEA
$LINE_3_1_OUTRO_80_TEXT	Chtěl bych ti představit osobu zodpovědnou za dnešní vítězství.
$LINE_3_1_OUTRO_90_CHAR	$MCG
$LINE_3_1_OUTRO_90_TEXT	*Ehm... ahoj. Já jsem $MCG.
$LINE_3_1_OUTRO_100_CHAR	PACIENT
$LINE_3_1_OUTRO_100_TEXT	Ráda potkávám nové spojence v tomhle boji.
$SCENE_3_2_INTRO_TITLE	Dcera ohně
$LINE_3_2_INTRO_00_CHAR	$MAG
$LINE_3_2_INTRO_00_TEXT	Jsem vděčná za všechno, co mi tohle místo dalo.
$LINE_3_2_INTRO_10_CHAR	$MAG
$LINE_3_2_INTRO_10_TEXT	Zachránili jste mi život, když jsem se málem stala jednou z těch ... studených.
$LINE_3_2_INTRO_20_CHAR	$MAG
$LINE_3_2_INTRO_20_TEXT	Ale zdi téhle nemocnice mne svírají.
$LINE_3_2_INTRO_30_CHAR	$MAG
$LINE_3_2_INTRO_30_TEXT	Ačkoliv jsem obklopena ledem, uvnitř mne pořád pálí vztek Kosmického plamene.
$LINE_3_2_INTRO_40_CHAR	$MAG
$LINE_3_2_INTRO_40_TEXT	Toužím se vrhnout na nepřítele.
$LINE_3_2_INTRO_50_CHAR	$HEA
$LINE_3_2_INTRO_50_TEXT	*Proto jsem tady.
$LINE_3_2_INTRO_60_CHAR	$HEA
$LINE_3_2_INTRO_60_TEXT	My – já – potřebuji tvoji pomoc.
$LINE_3_2_INTRO_70_CHAR	$HEA
$LINE_3_2_INTRO_70_TEXT	Zítra povedu –
$LINE_3_2_INTRO_80_CHAR	$HEA
$LINE_3_2_INTRO_80_TEXT	Co to bylo?
$LINE_3_2_INTRO_90_CHAR	$MAG
$LINE_3_2_INTRO_90_TEXT	Útočí další!
$LINE_3_2_INTRO_100_CHAR	$HEA
$LINE_3_2_INTRO_100_TEXT	Obránci, poplach! Jsme napadeni!
$LINE_3_2_INTRO_110_CHAR	$MAG
$LINE_3_2_INTRO_110_TEXT	I zde jsem pořád dcera ohně.
$LINE_3_2_INTRO_120_CHAR	$MAG
$LINE_3_2_INTRO_120_TEXT	Nepřítel, který se ke mně přiblíží, vzplane!
$SCENE_3_2_OUTRO_TITLE	Podstata našich spojenců
$LINE_3_2_OUTRO_00_CHAR	$MCG
$LINE_3_2_OUTRO_00_TEXT	Ehm. Nechci urazit, ale ona je Quaidka, ne?
$LINE_3_2_OUTRO_10_CHAR	$HEA
$LINE_3_2_OUTRO_10_TEXT	To je tu většina lidí.
$LINE_3_2_OUTRO_20_CHAR	$HEA
$LINE_3_2_OUTRO_20_TEXT	Jáma byla dlouho před morovou epidemií zajatecký tábor.
$LINE_3_2_OUTRO_30_CHAR	$HEA
